client_id,created_at,enable_ai_esp_matching,follow_up_percentage,id,max_leads_per_day,min_time_btwn_emails,name,parent_campaign_id,schedule_start_time,scheduler_cron_value.days,scheduler_cron_value.endHour,scheduler_cron_value.startHour,scheduler_cron_value.tz,send_as_plain_text,status,stop_lead_settings,track_settings,unsubscribe_text,updated_at,user_id
107636,2025-09-02T14:02:13.256Z,False,100,2436554,100,20,Warm FU-Shortned,2436550,,"[1, 2, 3, 4, 5]",19:31,09:48,America/New_York,False,ACTIVE,REPLY_TO_AN_EMAIL,"[""DONT_EMAIL_OPEN"", ""DONT_LINK_CLICK""]",,2025-09-14T04:00:20.863Z,2368
107636,2025-09-02T14:02:13.106Z,False,40,2436550,100,10,09/2 | JAX|SET 2: LOCKSMITH INDUSTRY | NO TRACK| sm,,,"[1, 2, 3, 4, 5]",21:06,09:14,America/New_York,True,ACTIVE,REPLY_TO_AN_EMAIL,"[""DONT_EMAIL_OPEN"", ""DONT_LINK_CLICK""]",,2025-09-14T06:01:46.287Z,2368
35921,2025-09-02T12:54:33.028Z,True,50,2436191,300,20,9/2| PDM |Sequence #1: Personalization with Social Proof |Cabinetry | Cheapinboxes,,,"[1, 2, 3, 4, 5]",18:54,11:14,America/New_York,True,ACTIVE,REPLY_TO_AN_EMAIL,"[""DONT_EMAIL_OPEN"", ""DONT_LINK_CLICK""]",,2025-09-14T04:00:20.863Z,2368
107636,2025-09-02T12:42:26.453Z,False,100,2436145,100,20,Warm FU-Shortned,2436138,,"[1, 2, 3, 4, 5]",19:31,09:48,America/New_York,False,ACTIVE,REPLY_TO_AN_EMAIL,"[""DONT_EMAIL_OPEN"", ""DONT_LINK_CLICK""]",,2025-09-14T04:00:20.863Z,2368
107636,2025-09-02T12:42:26.439Z,False,40,2436144,100,20,OOO,2436138,,"[1, 2, 3, 4, 5]",18:41,10:01,America/New_York,False,ACTIVE,REPLY_TO_AN_EMAIL,"[""DONT_EMAIL_OPEN"", ""DONT_LINK_CLICK""]",,2025-09-14T04:00:20.863Z,2368
107636,2025-09-02T12:42:26.393Z,False,100,2436141,100,20,No-Show Sequence,2436138,,"[1, 2, 3, 4, 5]",18:00,09:00,America/New_York,False,ACTIVE,REPLY_TO_AN_EMAIL,[],,2025-09-14T04:00:20.863Z,2368
107636,2025-09-02T12:42:26.377Z,False,100,2436140,100,20,Warm FU new,2436138,,"[1, 2, 3, 4, 5]",17:47,08:07,Europe/London,False,ACTIVE,REPLY_TO_AN_EMAIL,[],,2025-09-13T23:00:21.111Z,2368
107636,2025-09-02T12:42:26.273Z,False,40,2436138,500,10,09/02 | JAX|SET 3: MOVING COMPANY INDUSTRY | NO TRACK| google,,,"[1, 2, 3, 4, 5]",21:19,09:27,America/New_York,True,ACTIVE,REPLY_TO_AN_EMAIL,"[""DONT_EMAIL_OPEN"", ""DONT_LINK_CLICK""]",,2025-09-14T04:00:20.863Z,2368
1547,2025-09-02T11:51:56.902Z,False,0,2435948,500,20,09/02| CSM |  EI | 11-20 employees | scaledmail|Smartserver|Ireland,,,"[1, 2, 3, 4, 5]",19:16,08:31,Europe/London,True,ACTIVE,REPLY_TO_AN_EMAIL,"[""DONT_EMAIL_OPEN"", ""DONT_LINK_CLICK""]",,2025-09-13T23:00:21.111Z,2368
1885,2025-09-02T11:49:45.820Z,False,100,2435938,100,20,OOO,2435936,,"[1, 2, 3, 4, 5]",17:05,10:22,America/New_York,False,ACTIVE,REPLY_TO_AN_EMAIL,"[""DONT_EMAIL_OPEN"", ""DONT_LINK_CLICK""]",,2025-09-14T04:00:20.863Z,2368
1885,2025-09-02T11:49:45.795Z,False,40,2435937,100,20,warm FUs,2435936,,"[1, 2, 3, 4, 5]",14:28,09:12,America/New_York,False,ACTIVE,REPLY_TO_AN_EMAIL,"[""DONT_EMAIL_OPEN"", ""DONT_LINK_CLICK""]",,2025-09-14T04:00:20.863Z,2368
1885,2025-09-02T11:49:45.671Z,False,40,2435936,715,20,"9/2 | ECA | Seq #40 Performance-Based Offer w/ Case Studies + No-Risk Guarantee ($200K+ | NOTRACK | BigCommerce | Mixed senders | Voltic+CI+Google inhouse + Aero-order1 Aug28 senders | ( US,CA)",,,"[1, 3, 4, 5, 0, 6, 2]",19:44,09:22,America/New_York,True,ACTIVE,REPLY_TO_AN_EMAIL,"[""DONT_EMAIL_OPEN"", ""DONT_LINK_CLICK""]",,2025-09-14T12:02:32.470Z,2368
33157,2025-09-02T09:54:32.176Z,False,40,2435572,100,20,OOO,2435567,,"[1, 2, 3, 4, 5]",17:46,07:34,America/New_York,False,ACTIVE,REPLY_TO_AN_EMAIL,"[""DONT_EMAIL_OPEN"", ""DONT_LINK_CLICK""]",,2025-09-14T04:00:20.863Z,2368
33157,2025-09-02T09:54:32.063Z,False,50,2435567,200,10,09/02 | AGM| Campaign 3-VarC: Page 1 Offer-Unique Angle Based on Intro Offer | Tree Service |NO TRACK|Outscrapper| Inhouse Google | CI,,,"[1, 2, 3, 4, 5, 6, 0]",18:31,08:58,America/New_York,True,ACTIVE,REPLY_TO_AN_EMAIL,"[""DONT_EMAIL_OPEN"", ""DONT_LINK_CLICK""]",,2025-09-14T13:04:40.107Z,2368
8872,2025-09-02T06:51:29.848Z,False,100,2435053,100,20,OOO,2435050,,"[1, 2, 3, 4, 5]",14:06,09:02,America/New_York,False,ACTIVE,REPLY_TO_AN_EMAIL,"[""DONT_EMAIL_OPEN"", ""DONT_LINK_CLICK""]",,2025-09-14T04:00:20.863Z,2368
8872,2025-09-02T06:51:29.838Z,False,100,2435052,100,20,Warm FUs,2435050,,"[1, 2, 3, 4, 5]",16:34,09:30,America/New_York,False,ACTIVE,REPLY_TO_AN_EMAIL,"[""DONT_EMAIL_OPEN"", ""DONT_LINK_CLICK""]",,2025-09-14T04:00:20.863Z,2368
4269,2025-09-01T16:26:07.781Z,False,50,2433949,100,20,OOO,2433944,,"[1, 2, 3, 4, 5]",13:23,06:35,America/New_York,False,ACTIVE,REPLY_TO_AN_EMAIL,"[""DONT_EMAIL_OPEN"", ""DONT_LINK_CLICK""]",,2025-09-14T04:00:20.863Z,2368
4269,2025-09-01T16:26:07.734Z,False,50,2433946,100,20,Automated Warm FU Seq,2433944,,"[1, 2, 3, 4, 5]",09:55,08:05,America/New_York,False,ACTIVE,REPLY_TO_AN_EMAIL,"[""DONT_EMAIL_OPEN"", ""DONT_LINK_CLICK""]",,2025-09-14T04:00:20.863Z,2368
4269,2025-09-01T16:26:07.630Z,False,50,2433944,400,10,09/01 | V8 | Sequence 23: weapon only + heavy spintax copy | weapon | Voltic,,,"[1, 2, 3, 4, 5, 0, 6]",18:04,08:34,America/New_York,True,ACTIVE,REPLY_TO_AN_EMAIL,"[""DONT_EMAIL_OPEN"", ""DONT_LINK_CLICK""]",,2025-09-14T12:35:47.795Z,2368
59287,2025-09-01T15:53:45.889Z,False,100,2433875,100,20,Warm FUs,2433873,,"[1, 2, 3, 4, 5]",17:40,11:05,America/New_York,False,ACTIVE,REPLY_TO_AN_EMAIL,"[""DONT_EMAIL_OPEN"", ""DONT_LINK_CLICK""]",,2025-09-14T13:01:41.559Z,2368
59287,2025-09-01T15:53:45.874Z,False,100,2433874,100,20,OOO,2433873,,"[1, 2, 3, 4, 5]",15:47,10:36,America/New_York,False,ACTIVE,REPLY_TO_AN_EMAIL,"[""DONT_EMAIL_OPEN"", ""DONT_LINK_CLICK""]",,2025-09-14T04:00:20.863Z,2368
67667,2025-09-01T13:33:40.948Z,False,100,2433433,100,20,Warm FUs,2433430,,"[1, 2, 3, 4, 5]",17:42,11:26,America/New_York,False,ACTIVE,REPLY_TO_AN_EMAIL,"[""DONT_EMAIL_OPEN"", ""DONT_LINK_CLICK""]",,2025-09-14T04:00:20.863Z,2368
67667,2025-09-01T13:33:40.901Z,False,100,2433431,100,20,OOO,2433430,,"[1, 2, 3, 4, 5]",14:32,09:35,America/New_York,False,ACTIVE,REPLY_TO_AN_EMAIL,"[""DONT_EMAIL_OPEN"", ""DONT_LINK_CLICK""]",,2025-09-14T04:00:20.863Z,2368
67667,2025-09-01T13:33:40.828Z,False,100,2433430,800,10,09/1 | GS | Sequence #9: Playbook - Plumbing Companies- Local Google Maps Leads | Mix | NOTRACK | VO,,,"[1, 2, 3, 4, 5]",17:07,06:22,America/New_York,True,ACTIVE,REPLY_TO_AN_EMAIL,"[""DONT_EMAIL_OPEN"", ""DONT_LINK_CLICK""]",,2025-09-14T04:00:20.863Z,2368
54474,2025-09-01T13:32:16.963Z,False,50,2433417,200,20,OOO,2433413,,"[1, 2, 3, 4, 5]",19:35,06:50,America/New_York,False,ACTIVE,REPLY_TO_AN_EMAIL,"[""DONT_EMAIL_OPEN"", ""DONT_LINK_CLICK""]",,2025-09-14T04:00:20.863Z,2368
54474,2025-09-01T13:32:16.946Z,False,100,2433416,200,20,Warm FUs,2433413,,"[1, 2, 3, 4, 5]",16:44,08:52,America/New_York,False,ACTIVE,REPLY_TO_AN_EMAIL,"[""DONT_EMAIL_OPEN"", ""DONT_LINK_CLICK""]",,2025-09-14T04:00:20.863Z,2368
54474,2025-09-01T13:32:16.914Z,False,100,2433414,200,20,No Show FollowUp,2433413,,"[1, 2, 3, 4, 5]",18:00,09:00,America/New_York,False,ACTIVE,REPLY_TO_AN_EMAIL,"[""DONT_EMAIL_OPEN"", ""DONT_LINK_CLICK""]",,2025-09-14T04:00:20.863Z,2368
54474,2025-09-01T13:32:16.844Z,False,50,2433413,200,20,09/01 | AME | eCom Stores with Product Name | Pandamatch | Inhouse Google | MillionVerifier,,,"[1, 2, 3, 4, 5, 0, 6]",18:38,09:42,America/New_York,True,ACTIVE,REPLY_TO_AN_EMAIL,"[""DONT_EMAIL_OPEN"", ""DONT_LINK_CLICK""]",,2025-09-14T07:02:17.200Z,2368
106575,2025-09-01T11:47:29.215Z,False,50,2433122,50,20,OOO,2433119,,"[1, 2, 3, 4, 5]",17:17,08:38,America/New_York,True,ACTIVE,REPLY_TO_AN_EMAIL,"[""DONT_EMAIL_OPEN"", ""DONT_LINK_CLICK""]",,2025-09-14T04:00:20.863Z,2368
106575,2025-09-01T11:47:29.149Z,False,50,2433119,200,15,09/01 | PEG | Sequence #1: Reduce CPL: Unique Angle Based on Intro Offer | NOTRACK | AP | CI | Healthcare | Language - German,,,"[1, 2, 3, 4, 5]",19:01,09:46,Europe/Berlin,True,ACTIVE,REPLY_TO_AN_EMAIL,"[""DONT_EMAIL_OPEN"", ""DONT_LINK_CLICK""]",,2025-09-14T10:01:55.881Z,2368
831,2025-08-29T16:53:05.378Z,False,40,2429250,100,9,"Response after ""Yes we offer seo""",2429245,,"[1, 2, 3, 4, 5]",18:53,07:47,America/New_York,True,ACTIVE,REPLY_TO_AN_EMAIL,[],,2025-09-14T04:00:20.863Z,2368
831,2025-08-29T16:53:05.346Z,False,100,2429248,100,7,OOO,2429245,,"[1, 2, 3, 4, 5]",17:23,07:51,Etc/GMT+5,False,ACTIVE,REPLY_TO_AN_EMAIL,[],,2025-09-14T05:00:20.870Z,2368
831,2025-08-29T16:53:05.304Z,False,100,2429246,1000,7,Warm FU Sequence #2 - 04/22 - shortened,2429245,,"[1, 2, 3, 4, 5]",13:49,07:35,America/New_York,False,ACTIVE,REPLY_TO_AN_EMAIL,[],,2025-09-14T04:00:20.863Z,2368
831,2025-08-29T16:53:05.233Z,False,40,2429245,350,18,8/28 SEM | Sequence # 25: 2 step - question only { refreshed Trojan horse seq ) | Putscraper/Leadswift | Using mixed senders {April25_CI_200 inboxes + CI_May412} | Region – US | NOTRACK |,,,"[1, 2, 3, 4, 6, 5, 0]",19:23,08:42,America/New_York,True,ACTIVE,REPLY_TO_AN_EMAIL,"[""DONT_EMAIL_OPEN"", ""DONT_LINK_CLICK""]",,2025-09-14T13:02:21.366Z,2368
96543,2025-08-29T15:07:42.100Z,False,50,2429020,50,20,Jobs - KDS - David (Salesforce),,,"[1, 2, 3, 4, 5]",18:18,08:42,America/New_York,True,ACTIVE,REPLY_TO_AN_EMAIL,"[""DONT_EMAIL_OPEN"", ""DONT_LINK_CLICK""]",,2025-09-14T04:00:20.863Z,2368
51000,2025-08-29T11:51:58.056Z,False,100,2428457,500,20,Warm FUs,2428453,,"[1, 2, 3, 4, 5, 6]",14:37,09:12,America/New_York,False,ACTIVE,REPLY_TO_AN_EMAIL,[],,2025-09-14T04:00:20.863Z,2368
51000,2025-08-29T11:51:57.961Z,False,0,2428453,500,20,08/29| HTD | Sequence 8: AACA + AI SEO + 15-20 clear aligner| Dentists| Outscraper | AE,,,"[1, 2, 3, 4, 5, 6, 0]",16:02,07:02,America/New_York,True,ACTIVE,REPLY_TO_AN_EMAIL,"[""DONT_EMAIL_OPEN"", ""DONT_LINK_CLICK""]",,2025-09-14T13:03:33.222Z,2368
1061,2025-08-29T11:14:24.012Z,False,100,2428352,100,20,OOO,2428349,,"[1, 2, 3, 4, 5]",19:36,09:14,Etc/GMT+4,False,ACTIVE,REPLY_TO_AN_EMAIL,"[""DONT_EMAIL_OPEN""]",,2025-09-14T04:00:20.863Z,2368
1061,2025-08-29T11:14:23.949Z,False,50,2428349,500,15,08/29 | TEA | Sequence # 26: Q4 GBA 2025 | NOTRACK |     ,,,"[1, 2, 3, 4, 5, 6, 0]",15:56,08:17,Etc/GMT+4,True,ACTIVE,REPLY_TO_AN_EMAIL,"[""DONT_EMAIL_OPEN"", ""DONT_LINK_CLICK""]",,2025-09-14T13:05:36.679Z,2368
1061,2025-08-29T09:53:08.040Z,False,100,2428126,100,20,OOO,2428123,,"[1, 2, 3, 4, 5]",19:36,09:14,Etc/GMT+4,False,ACTIVE,REPLY_TO_AN_EMAIL,"[""DONT_EMAIL_OPEN""]",,2025-09-14T04:00:20.863Z,2368
1061,2025-08-29T09:53:07.947Z,False,50,2428123,500,15,08/29 | TEA | Sequence # 26: Q4 GBA 2025 | NOTRACK | Generic Emails Campaign   ,,,"[1, 2, 3, 4, 5, 6, 0]",15:56,08:17,Etc/GMT+4,True,ACTIVE,REPLY_TO_AN_EMAIL,"[""DONT_EMAIL_OPEN"", ""DONT_LINK_CLICK""]",,2025-09-14T13:03:49.755Z,2368
2754,2025-08-28T16:55:23.370Z,False,100,2426722,100,20,OOO,2426720,,"[1, 2, 3, 4, 5]",17:30,08:20,Etc/GMT,False,ACTIVE,REPLY_TO_AN_EMAIL,"[""DONT_LINK_CLICK"", ""DONT_EMAIL_OPEN""]",,2025-09-14T02:02:16.207Z,2368
2754,2025-08-28T16:55:23.356Z,False,100,2426721,100,15,Warm FUs,2426720,,"[1, 2, 3, 4, 5]",18:05,06:35,Pacific/Enderbury,True,ACTIVE,REPLY_TO_AN_EMAIL,"[""DONT_EMAIL_OPEN"", ""DONT_LINK_CLICK""]",,2025-09-14T11:00:21.030Z,2368
2754,2025-08-28T16:55:23.300Z,False,40,2426720,111,20,8/28 | CWT | Sequence #12: One-Sentence Question Strategy ( Multi - Niche ) - PAN USA | Industry Agnostic Outreach | Using CI398_July1 senders | Discolike/Clay,,,"[2, 3, 4, 5, 6, 1, 0]",18:37,08:56,America/New_York,True,ACTIVE,CLICK_ON_A_LINK,"[""DONT_EMAIL_OPEN"", ""DONT_LINK_CLICK""]",,2025-09-14T12:57:38.946Z,2368
3864,2025-08-28T14:33:30.857Z,False,100,2426137,200,7,Out of Office,2426133,,"[1, 2, 3, 4, 5]",11:22,06:20,America/New_York,False,ACTIVE,REPLY_TO_AN_EMAIL,"[""DONT_EMAIL_OPEN"", ""DONT_LINK_CLICK""]",,2025-09-14T04:00:20.863Z,2368
3864,2025-08-28T14:33:30.816Z,False,100,2426134,270,7,Warm FU Sequence #2 - 04/22 - shortened,2426133,,"[1, 2, 3, 4, 5]",12:16,10:12,America/New_York,False,ACTIVE,REPLY_TO_AN_EMAIL,"[""DONT_EMAIL_OPEN"", ""DONT_LINK_CLICK""]",,2025-09-14T04:00:20.863Z,2368
3864,2025-08-28T14:33:30.697Z,True,40,2426133,450,17,8/28 ALM | Sequence #12: refresh seq #1 - direct pitch with generic case study | Pandamatch/Discolike | Using Reassigned POI Endy senders + Inhouse200_June20) | NOTRACK | Region: US | Marketing Agencies,,,"[1, 2, 3, 4, 5, 6, 0]",18:53,09:05,America/New_York,True,ACTIVE,REPLY_TO_AN_EMAIL,"[""DONT_LINK_CLICK"", ""DONT_EMAIL_OPEN""]",,2025-09-14T08:02:20.142Z,2368
13148,2025-08-28T12:25:15.852Z,False,100,2425591,100,10,Warm FU ,2425587,,"[1, 2, 3, 4, 5]",18:51,08:46,America/New_York,False,ACTIVE,REPLY_TO_AN_EMAIL,"[""DONT_EMAIL_OPEN"", ""DONT_LINK_CLICK""]",,2025-09-14T04:00:20.863Z,2368
13148,2025-08-28T12:25:15.839Z,False,100,2425590,100,10,Out of Office,2425587,,"[1, 2, 3, 4, 5]",18:39,10:49,America/New_York,False,ACTIVE,REPLY_TO_AN_EMAIL,"[""DONT_EMAIL_OPEN"", ""DONT_LINK_CLICK""]",,2025-09-14T04:00:20.863Z,2368
13148,2025-08-28T12:25:15.729Z,False,30,2425587,511,15,8/28 | PRS | Sequence #8: Refreshed variant of Seq #7 – Direct Offer + Credibility Drop-In | Pandamatch/Discolike | Mixed | Using Mixed senders (CI_May412 + 10 Jan2025 CI +reassigned AI – Sept 18 + CI April_16 + Inhouse200_June20 ) | Region (US) | NOTRACK | ( Digital Marketing Agency ) leads,,,"[2, 1, 3, 4, 5, 6, 0]",19:00,10:15,America/New_York,True,ACTIVE,REPLY_TO_AN_EMAIL,"[""DONT_LINK_CLICK"", ""DONT_EMAIL_OPEN""]",,2025-09-14T04:00:20.863Z,2368
966,2025-08-27T14:35:36.598Z,False,50,2422852,100,20,Warm FU Sequence #5: for agencies w added social proof,2422849,,"[1, 2, 3, 4, 5]",16:31,07:40,America/New_York,True,ACTIVE,REPLY_TO_AN_EMAIL,"[""DONT_EMAIL_OPEN"", ""DONT_LINK_CLICK""]",,2025-09-14T04:00:20.863Z,2368
966,2025-08-27T14:35:36.558Z,False,50,2422850,100,20,OOO,2422849,,"[1, 2, 3, 4, 5]",16:19,10:29,America/New_York,True,ACTIVE,REPLY_TO_AN_EMAIL,"[""DONT_EMAIL_OPEN"", ""DONT_LINK_CLICK""]",,2025-09-14T04:00:20.863Z,2368
966,2025-08-27T14:35:36.426Z,True,50,2422849,200,15,08/27 | HYPERKE | Sequence #21: Mable brands | NOTRACK | SPLIT TEST 7X | Mable brands | google + microsoft + winnr senders | ,,,"[1, 2, 3, 4, 5, 6, 0]",19:39,09:07,America/New_York,True,ACTIVE,REPLY_TO_AN_EMAIL,"[""DONT_EMAIL_OPEN"", ""DONT_LINK_CLICK""]",,2025-09-14T04:00:20.863Z,2368
66017,2025-08-27T07:43:20.940Z,False,100,2421505,100,20,OOO,2421502,,"[1, 2, 3, 4, 5]",18:04,08:52,Etc/GMT+2,False,ACTIVE,REPLY_TO_AN_EMAIL,"[""DONT_EMAIL_OPEN"", ""DONT_LINK_CLICK""]",,2025-09-14T02:00:20.971Z,2368
66017,2025-08-27T07:43:20.880Z,False,30,2421502,100,20,08/27 | VS |  Direct Demo Sequence |  swedish | Apollo | scaledmail  ,,,"[1, 2, 3, 4, 5]",17:31,08:41,Etc/GMT+2,True,ACTIVE,REPLY_TO_AN_EMAIL,"[""DONT_EMAIL_OPEN"", ""DONT_LINK_CLICK""]",,2025-09-14T02:00:20.971Z,2368
51010,2025-08-27T06:34:18.948Z,False,40,2421347,100,20,OOO,2421344,,"[1, 2, 3, 4, 5]",18:21,09:52,America/New_York,False,ACTIVE,REPLY_TO_AN_EMAIL,"[""DONT_EMAIL_OPEN"", ""DONT_LINK_CLICK""]",,2025-09-14T04:00:20.863Z,2368
1885,2025-08-26T14:31:32.967Z,False,40,2419422,100,20,warm FUs,2419420,,"[1, 2, 3, 4, 5]",14:47,07:46,America/New_York,False,ACTIVE,REPLY_TO_AN_EMAIL,"[""DONT_EMAIL_OPEN"", ""DONT_LINK_CLICK""]",,2025-09-14T04:00:20.863Z,2368
1885,2025-08-26T14:31:32.955Z,False,100,2419421,100,20,OOO,2419420,,"[1, 2, 3, 4, 5]",17:55,10:23,America/New_York,False,ACTIVE,REPLY_TO_AN_EMAIL,"[""DONT_EMAIL_OPEN"", ""DONT_LINK_CLICK""]",,2025-09-14T04:00:20.863Z,2368
59287,2025-08-26T13:55:23.809Z,False,100,2419269,100,20,OOO,2419266,,"[1, 2, 3, 4, 5]",15:47,10:36,America/New_York,False,ACTIVE,REPLY_TO_AN_EMAIL,"[""DONT_EMAIL_OPEN"", ""DONT_LINK_CLICK""]",,2025-09-14T04:00:20.863Z,2368
59287,2025-08-26T13:55:23.701Z,False,50,2419266,500,20,08/14 | SPLABS | Sequence #1:  B2C Podcast Outreach | NOTRACK | WI 2,,,"[1, 2, 3, 4, 5]",17:16,09:52,America/New_York,True,ACTIVE,REPLY_TO_AN_EMAIL,"[""DONT_EMAIL_OPEN"", ""DONT_LINK_CLICK""]",,2025-09-14T06:01:43.452Z,2368
1547,2025-08-26T09:48:49.133Z,False,0,2418390,400,20,08/26| CSM |  EI | ASKING DIRECTLY FOR THE CALL WITH THEM-21-200 | google|Smartserver|Ireland ,,,"[1, 2, 3, 4, 5]",18:01,09:04,Europe/London,True,ACTIVE,REPLY_TO_AN_EMAIL,"[""DONT_EMAIL_OPEN"", ""DONT_LINK_CLICK""]",,2025-09-14T07:02:06.806Z,2368
33157,2025-08-26T05:38:25.405Z,False,40,2417779,100,20,OOO,2417773,,"[1, 2, 3, 4, 5]",17:46,07:34,America/New_York,False,ACTIVE,REPLY_TO_AN_EMAIL,"[""DONT_EMAIL_OPEN"", ""DONT_LINK_CLICK""]",,2025-09-14T04:00:20.863Z,2368
33157,2025-08-26T05:38:25.385Z,False,100,2417777,100,20,Warm FU-Shortned,2417773,,"[1, 2, 3, 4, 5]",15:03,08:00,America/New_York,False,ACTIVE,REPLY_TO_AN_EMAIL,"[""DONT_EMAIL_OPEN"", ""DONT_LINK_CLICK""]",,2025-09-14T04:00:20.863Z,2368
33157,2025-08-26T05:38:25.304Z,False,100,2417773,200,10,08/26 | AGM| Campaign 3-VarC: Page 1 Offer-Unique Angle Based on Intro Offer | Tree Service |NO TRACK|Outscrapper| winnr,,,"[1, 2, 3, 4, 5, 6, 0]",18:31,08:58,America/New_York,True,ACTIVE,REPLY_TO_AN_EMAIL,"[""DONT_EMAIL_OPEN"", ""DONT_LINK_CLICK""]",,2025-09-14T13:00:56.294Z,2368
4269,2025-08-25T15:31:09.935Z,False,50,2416106,100,20,Automated Warm FU Seq,2416101,,"[1, 2, 3, 4, 5]",09:55,08:05,America/New_York,False,ACTIVE,REPLY_TO_AN_EMAIL,"[""DONT_EMAIL_OPEN"", ""DONT_LINK_CLICK""]",,2025-09-14T04:00:20.863Z,2368
4269,2025-08-25T15:31:09.902Z,False,50,2416103,100,20,OOO,2416101,,"[1, 2, 3, 4, 5]",13:23,06:35,America/New_York,False,ACTIVE,REPLY_TO_AN_EMAIL,"[""DONT_EMAIL_OPEN"", ""DONT_LINK_CLICK""]",,2025-09-14T04:00:20.863Z,2368
4269,2025-08-25T15:31:09.781Z,False,50,2416101,300,10,08/25 | V8 | Sequence 23: Adult only + heavy spintax copy | Adult | SPLIT TEXT 2X | Voltic,,,"[1, 2, 3, 4, 5, 0, 6]",18:04,08:34,America/New_York,True,ACTIVE,REPLY_TO_AN_EMAIL,"[""DONT_EMAIL_OPEN"", ""DONT_LINK_CLICK""]",,2025-09-14T12:35:11.451Z,2368
966,2025-08-25T15:18:11.287Z,False,50,2416067,100,20,Warm FU Sequence #5: for agencies w added social proof,2416063,,"[1, 2, 3, 4, 5]",16:11,07:40,America/New_York,False,ACTIVE,REPLY_TO_AN_EMAIL,"[""DONT_EMAIL_OPEN"", ""DONT_LINK_CLICK""]",,2025-09-14T04:00:20.863Z,2368
966,2025-08-25T15:18:10.875Z,True,50,2416063,700,15,08/25 | HYPERKE | Sequence #18: case study video | NOTRACK | SPLIT TEST 3X | SEO | ScaledmailJune,,,"[1, 2, 3, 4, 5, 6, 0]",19:17,09:12,America/New_York,True,ACTIVE,REPLY_TO_AN_EMAIL,"[""DONT_EMAIL_OPEN"", ""DONT_LINK_CLICK""]",,2025-09-14T08:10:22.029Z,2368
3864,2025-08-25T13:12:17.855Z,False,100,2415493,200,7,Out of Office,2415488,,"[1, 2, 3, 4, 5]",14:10,08:21,America/New_York,True,ACTIVE,REPLY_TO_AN_EMAIL,"[""DONT_EMAIL_OPEN"", ""DONT_LINK_CLICK""]",,2025-09-14T04:00:20.863Z,2368
3864,2025-08-25T13:12:17.745Z,True,40,2415488,268,15,"8/25 ALM | Sequence #22: Mixed Refreshed Warm White-label partnership inquiry | leadswift, Outscraper,Apollo | Using CI 398_July1 senders | NOTRACK | Region: US (Marketing Agencies)",,,"[3, 4, 5, 6, 0, 2, 1]",17:47,09:15,America/New_York,True,ACTIVE,REPLY_TO_AN_EMAIL,"[""DONT_LINK_CLICK"", ""DONT_EMAIL_OPEN""]",,2025-09-14T08:02:20.147Z,2368
13148,2025-08-25T11:58:15.630Z,False,100,2415219,100,10,Out of Office,2415215,,"[1, 2, 3, 4, 5]",16:42,10:40,America/New_York,True,ACTIVE,REPLY_TO_AN_EMAIL,"[""DONT_EMAIL_OPEN"", ""DONT_LINK_CLICK""]",,2025-09-14T04:00:20.863Z,2368
13148,2025-08-25T11:58:15.569Z,False,100,2415216,100,10,Warm FU ,2415215,,"[1, 2, 3, 4, 5]",17:57,10:04,America/New_York,True,ACTIVE,REPLY_TO_AN_EMAIL,"[""DONT_EMAIL_OPEN"", ""DONT_LINK_CLICK""]",,2025-09-14T04:00:20.863Z,2368
13148,2025-08-25T11:58:15.515Z,False,40,2415215,511,15,8/25 | PRS | Sequence #8: Refreshed variant of Seq #7 – Direct Offer + Credibility Drop-In | Outscraper/Findymail| Mixed | Using CI 398_July1 senders | Region (US) | NOTRACK | ( Digital Marketing Agency ) leads,,,"[2, 1, 3, 4, 5, 6, 0]",19:00,09:01,America/New_York,True,ACTIVE,REPLY_TO_AN_EMAIL,"[""DONT_LINK_CLICK"", ""DONT_EMAIL_OPEN""]",,2025-09-14T13:04:15.501Z,2368
66017,2025-08-25T09:13:31.436Z,False,100,2414580,100,20,OOO,2414576,,"[1, 2, 3, 4, 5]",18:04,08:52,Etc/GMT+2,False,ACTIVE,REPLY_TO_AN_EMAIL,"[""DONT_EMAIL_OPEN"", ""DONT_LINK_CLICK""]",,2025-09-14T02:00:20.971Z,2368
1885,2025-08-24T06:35:25.853Z,False,100,2413266,100,20,OOO,2413265,,"[1, 2, 3, 4, 5]",17:55,10:23,America/New_York,False,ACTIVE,REPLY_TO_AN_EMAIL,"[""DONT_EMAIL_OPEN"", ""DONT_LINK_CLICK""]",,2025-09-14T04:00:20.863Z,2368
4269,2025-08-22T17:19:12.117Z,False,50,2410625,100,20,Automated Warm FU Seq,2410620,,"[1, 2, 3, 4, 5]",09:55,08:05,America/New_York,False,ACTIVE,REPLY_TO_AN_EMAIL,"[""DONT_EMAIL_OPEN"", ""DONT_LINK_CLICK""]",,2025-09-14T04:00:20.863Z,2368
4269,2025-08-22T17:19:12.015Z,False,50,2410622,100,20,OOO,2410620,,"[1, 2, 3, 4, 5]",13:23,06:35,America/New_York,False,ACTIVE,REPLY_TO_AN_EMAIL,"[""DONT_EMAIL_OPEN"", ""DONT_LINK_CLICK""]",,2025-09-14T05:02:17.332Z,2368
